Temperature,Formula,ZT
400,Na0.008Pb0.962Cd0.03Te1,0.3060748626380067
450,Na0.008Pb0.962Cd0.03Te1,0.4913490202278437
500,Na0.008Pb0.962Cd0.03Te1,0.7036709150837233
550,Na0.008Pb0.962Cd0.03Te1,0.9182063792891688
600,Na0.008Pb0.962Cd0.03Te1,1.1033594388003658
650,Na0.008Pb0.962Cd0.03Te1,1.23290302767482
700,Na0.008Pb0.962Cd0.03Te1,1.2932021498807778
750,Na0.008Pb0.962Cd0.03Te1,1.279254763189685
350,Pb1Te0.9945I0.0055,0.0522109134441838
400,Pb1Te0.9945I0.0055,0.0801240997608547
450,Pb1Te0.9945I0.0055,0.1214152629778537
500,Pb1Te0.9945I0.0055,0.1791493964786789
550,Pb1Te0.9945I0.0055,0.2572511704895394
600,Pb1Te0.9945I0.0055,0.3594887825393668
650,Pb1Te0.9945I0.0055,0.486751232864403
700,Pb1Te0.9945I0.0055,0.6320926046072992
750,Pb1Te0.9945I0.0055,0.7745227124693926
350,In0.01Sn0.99Te0.985I0.015,0.1204383515184549
400,In0.01Sn0.99Te0.985I0.015,0.1639372373224738
450,In0.01Sn0.99Te0.985I0.015,0.2190396635682681
500,In0.01Sn0.99Te0.985I0.015,0.2822650212818244
550,In0.01Sn0.99Te0.985I0.015,0.3502920294439567
600,In0.01Sn0.99Te0.985I0.015,0.4204295671187434
650,In0.01Sn0.99Te0.985I0.015,0.4906535041161624
700,In0.01Sn0.99Te0.985I0.015,0.5596034303063301
750,In0.01Sn0.99Te0.985I0.015,0.6270965638650142
350,Pb1Te1Na0.003Cl0.003,0.499919824977436
400,Pb1Te1Na0.003Cl0.003,0.6891023984817582
450,Pb1Te1Na0.003Cl0.003,0.8764264380534661
500,Pb1Te1Na0.003Cl0.003,1.033223957127057
550,Pb1Te1Na0.003Cl0.003,1.1497749025910862
600,Pb1Te1Na0.003Cl0.003,1.2239475569537703
650,Pb1Te1Na0.003Cl0.003,1.2510527234463982
700,Pb1Te1Na0.003Cl0.003,1.221470956432259
350,Pb0.5Sn0.5Te1In0.00015,0.0201895460858423
400,Pb0.5Sn0.5Te1In0.00015,0.0498758706367437
450,Pb0.5Sn0.5Te1In0.00015,0.107084769884603
500,Pb0.5Sn0.5Te1In0.00015,0.1871116423559082
550,Pb0.5Sn0.5Te1In0.00015,0.2756275102820194
600,Pb0.5Sn0.5Te1In0.00015,0.3597161202783764
650,Pb0.5Sn0.5Te1In0.00015,0.4313836936629989
700,Pb0.5Sn0.5Te1In0.00015,0.4904926146284908
650,Pb0.5Sn0.5Te1,0.4554776265061221
350,Sn0.96Bi0.04Te1,0.06948035781121
400,Sn0.96Bi0.04Te1,0.1007240104248382
450,Sn0.96Bi0.04Te1,0.1433138677181353
500,Sn0.96Bi0.04Te1,0.1956597596366166
550,Sn0.96Bi0.04Te1,0.2587153006415724
600,Sn0.96Bi0.04Te1,0.3371168984346888
650,Sn0.96Bi0.04Te1,0.4349542687676129
700,Sn0.96Bi0.04Te1,0.548230726851682
750,Sn0.96Bi0.04Te1,0.6594293066476473
800,Sn0.96Bi0.04Te1,0.7482525938334451
850,Sn0.96Bi0.04Te1,0.8213240093043244
350,Sn0.92Bi0.08Te1,0.1858411736947852
400,Sn0.92Bi0.08Te1,0.2346783152179355
450,Sn0.92Bi0.08Te1,0.2924418174735119
500,Sn0.92Bi0.08Te1,0.361824572719523
550,Sn0.92Bi0.08Te1,0.4421559482865445
600,Sn0.92Bi0.08Te1,0.5296229249860325
650,Sn0.92Bi0.08Te1,0.618645330912899
700,Sn0.92Bi0.08Te1,0.7045067729197189
750,Sn0.92Bi0.08Te1,0.7866297018172278
800,Sn0.92Bi0.08Te1,0.8718186803620569
850,Sn0.92Bi0.08Te1,0.9786826632712908
350,Pb0.94Mn0.06Te1Na0.04,0.4140842803260972
400,Pb0.94Mn0.06Te1Na0.04,0.6038724359184149
450,Pb0.94Mn0.06Te1Na0.04,0.8038045482218494
500,Pb0.94Mn0.06Te1Na0.04,0.9923872847475824
550,Pb0.94Mn0.06Te1Na0.04,1.1523930254945964
600,Pb0.94Mn0.06Te1Na0.04,1.277802402007144
650,Pb0.94Mn0.06Te1Na0.04,1.3777283923057533
700,Pb0.94Mn0.06Te1Na0.04,1.4794158112463072
350,Na0.02Pb0.98Te0.85Se0.15,0.171921219089896
400,Na0.02Pb0.98Te0.85Se0.15,0.3452596708352122
450,Na0.02Pb0.98Te0.85Se0.15,0.5621221448155168
500,Na0.02Pb0.98Te0.85Se0.15,0.7760896241960169
550,Na0.02Pb0.98Te0.85Se0.15,0.9566372230936124
600,Na0.02Pb0.98Te0.85Se0.15,1.0969922835128532
650,Na0.02Pb0.98Te0.85Se0.15,1.2072938963022397
700,Na0.02Pb0.98Te0.85Se0.15,1.3037596030022085
750,Na0.02Pb0.98Te0.85Se0.15,1.404421041700906
400,In0.0025Ag0.0025Sn0.995Te1,0.0611992094053024
450,In0.0025Ag0.0025Sn0.995Te1,0.0757586478634502
500,In0.0025Ag0.0025Sn0.995Te1,0.0952087922394717
550,In0.0025Ag0.0025Sn0.995Te1,0.1226033636735833
600,In0.0025Ag0.0025Sn0.995Te1,0.1616860152032356
650,In0.0025Ag0.0025Sn0.995Te1,0.2157340034836207
700,In0.0025Ag0.0025Sn0.995Te1,0.2847692219429051
750,In0.0025Ag0.0025Sn0.995Te1,0.3601417955611556
350,Pb1S0.9968Cl0.0032,0.1106613885677524
400,Pb1S0.9968Cl0.0032,0.174948617697762
450,Pb1S0.9968Cl0.0032,0.2521709608851799
500,Pb1S0.9968Cl0.0032,0.3178500453089704
550,Pb1S0.9968Cl0.0032,0.3662078195312229
600,Pb1S0.9968Cl0.0032,0.4094792289444383
650,Pb1S0.9968Cl0.0032,0.4650675225555337
700,Pb1S0.9968Cl0.0032,0.5435398804210612
750,Pb1S0.9968Cl0.0032,0.6365305636418004
800,Pb1S0.9968Cl0.0032,0.7025678809821231
850,Pb1S0.9968Cl0.0032,0.6653063935084128
350,Pb1.0005Te0.75S0.15Se0.1Cl0.001,0.3345126733355382
400,Pb1.0005Te0.75S0.15Se0.1Cl0.001,0.4345380960323817
450,Pb1.0005Te0.75S0.15Se0.1Cl0.001,0.5235734899307225
500,Pb1.0005Te0.75S0.15Se0.1Cl0.001,0.5918606149302796
550,Pb1.0005Te0.75S0.15Se0.1Cl0.001,0.6338185070022059
600,Pb1.0005Te0.75S0.15Se0.1Cl0.001,0.647986567568946
650,Pb1.0005Te0.75S0.15Se0.1Cl0.001,0.6357927237978879
700,Pb1.0005Te0.75S0.15Se0.1Cl0.001,0.6010640104370656
750,Pb1.0005Te0.75S0.15Se0.1Cl0.001,0.5506809035799277
800,Pb1.0005Te0.75S0.15Se0.1Cl0.001,0.4951680430463137
300,Pb0.985Na0.015Te1,0.088211762394163
350,Pb0.985Na0.015Te1,0.1635540685695836
400,Pb0.985Na0.015Te1,0.2913020608780117
450,Pb0.985Na0.015Te1,0.4803157241525126
500,Pb0.985Na0.015Te1,0.7194214187202913
550,Pb0.985Na0.015Te1,0.9728129185920348
600,Pb0.985Na0.015Te1,1.1941873372789886
650,Pb0.985Na0.015Te1,1.3538591487965337
700,Pb0.985Na0.015Te1,1.4587097184255042
350,Pb1Te0.9988I0.0012,0.3504906318385786
400,Pb1Te0.9988I0.0012,0.4737978054007006
450,Pb1Te0.9988I0.0012,0.6183820158846304
500,Pb1Te0.9988I0.0012,0.7859279869539947
550,Pb1Te0.9988I0.0012,0.9708899897761408
600,Pb1Te0.9988I0.0012,1.1587865807160482
650,Pb1Te0.9988I0.0012,1.3221471059950825
700,Pb1Te0.9988I0.0012,1.4198497036793816
750,Pb1Te0.9988I0.0012,1.40728765624
300,Pb0.995Na0.005Te1,0.107732865594421
350,Pb0.995Na0.005Te1,0.2286568957288996
400,Pb0.995Na0.005Te1,0.3602054517228814
450,Pb0.995Na0.005Te1,0.5170535348882561
500,Pb0.995Na0.005Te1,0.6954073003204159
550,Pb0.995Na0.005Te1,0.8620823051030373
600,Pb0.995Na0.005Te1,0.9722868002751892
650,Pb0.995Na0.005Te1,0.998381497981182
700,Pb0.995Na0.005Te1,0.9474383061698528
350,Pb1.00025Zn0.02Te1.02I0.0005,0.512828223422269
400,Pb1.00025Zn0.02Te1.02I0.0005,0.634032520544716
450,Pb1.00025Zn0.02Te1.02I0.0005,0.7720864023063345
500,Pb1.00025Zn0.02Te1.02I0.0005,0.9334905327188476
550,Pb1.00025Zn0.02Te1.02I0.0005,1.1027361355416951
600,Pb1.00025Zn0.02Te1.02I0.0005,1.2461931127044017
350,Pb0.98Na0.02Te1CW,0.185465682592192
400,Pb0.98Na0.02Te1CW,0.3454018083084245
450,Pb0.98Na0.02Te1CW,0.5690205017069051
500,Pb0.98Na0.02Te1CW,0.8375571727514327
550,Pb0.98Na0.02Te1CW,1.123394113481114
600,Pb0.98Na0.02Te1CW,1.3949594735371242
650,Pb0.98Na0.02Te1CW,1.629378735261601
700,Pb0.98Na0.02Te1CW,1.8169805157628207
750,Pb0.98Na0.02Te1CW,1.9416583246513104
350,Pb0.5Sn0.5Te1In0.0005,0.0950344888383571
400,Pb0.5Sn0.5Te1In0.0005,0.153315813331776
450,Pb0.5Sn0.5Te1In0.0005,0.2238916453969773
500,Pb0.5Sn0.5Te1In0.0005,0.2843506031763564
550,Pb0.5Sn0.5Te1In0.0005,0.3310997158177534
600,Pb0.5Sn0.5Te1In0.0005,0.3751791445307331
650,Pb0.5Sn0.5Te1In0.0005,0.4159369213738775
300,Pb0.99La0.01Te1,0.0435880972428667
350,Pb0.99La0.01Te1,0.0621895126606141
400,Pb0.99La0.01Te1,0.0905150225187581
450,Pb0.99La0.01Te1,0.1303901958589409
500,Pb0.99La0.01Te1,0.183158224712699
550,Pb0.99La0.01Te1,0.2493039122172873
600,Pb0.99La0.01Te1,0.3286069028892923
650,Pb0.99La0.01Te1,0.4206906100613681
700,Pb0.99La0.01Te1,0.5261817382742382
750,Pb0.99La0.01Te1,0.6490516380126531
800,Pb0.99La0.01Te1,0.8009150136890963
350,Pb0.999In0.001Te0.9Se0.1,0.0931534439337661
400,Pb0.999In0.001Te0.9Se0.1,0.1576505786271191
450,Pb0.999In0.001Te0.9Se0.1,0.2492346079598915
500,Pb0.999In0.001Te0.9Se0.1,0.371466665642106
550,Pb0.999In0.001Te0.9Se0.1,0.5134452557133377
600,Pb0.999In0.001Te0.9Se0.1,0.6501684912514929
650,Pb0.999In0.001Te0.9Se0.1,0.7518611524952162
700,Pb0.999In0.001Te0.9Se0.1,0.7993811362461
750,Pb0.999In0.001Te0.9Se0.1,0.8031851452002595
800,Pb0.999In0.001Te0.9Se0.1,0.8165468601952478
350,In0.0025Sn0.9975Te1,0.0623056670273862
400,In0.0025Sn0.9975Te1,0.0785606178440441
450,In0.0025Sn0.9975Te1,0.1044194292757308
500,In0.0025Sn0.9975Te1,0.1374922260114128
550,In0.0025Sn0.9975Te1,0.178378803944263
600,In0.0025Sn0.9975Te1,0.2308542996490023
650,In0.0025Sn0.9975Te1,0.3002921758070018
700,In0.0025Sn0.9975Te1,0.3887787173319771
750,In0.0025Sn0.9975Te1,0.4846044004416929
350,Sb0.002Pb0.998Te0.88S0.12,0.6195980691308942
400,Sb0.002Pb0.998Te0.88S0.12,0.7226097444996971
450,Sb0.002Pb0.998Te0.88S0.12,0.7958069532970158
500,Sb0.002Pb0.998Te0.88S0.12,0.7831338781184506
550,Sb0.002Pb0.998Te0.88S0.12,0.7488675091856897
600,Sb0.002Pb0.998Te0.88S0.12,0.7331713048366013
650,Sb0.002Pb0.998Te0.88S0.12,0.7397139912490762
700,Sb0.002Pb0.998Te0.88S0.12,0.7475436390216489
750,Sb0.002Pb0.998Te0.88S0.12,0.7048078892027966
350,Sb0.008Pb0.992Te0.88S0.12,0.1847552958498756
400,Sb0.008Pb0.992Te0.88S0.12,0.2897829491015843
450,Sb0.008Pb0.992Te0.88S0.12,0.4062437337440102
500,Sb0.008Pb0.992Te0.88S0.12,0.5475155138924133
550,Sb0.008Pb0.992Te0.88S0.12,0.7067210516399469
600,Sb0.008Pb0.992Te0.88S0.12,0.8627368494025257
650,Sb0.008Pb0.992Te0.88S0.12,0.9970694001165686
700,Sb0.008Pb0.992Te0.88S0.12,1.1060868817651146
750,Sb0.008Pb0.992Te0.88S0.12,1.1569576509155068
300,Bi0.0044Pb0.9956Te0.88S0.12,0.0644703990416035
350,Bi0.0044Pb0.9956Te0.88S0.12,0.1288687351110137
400,Bi0.0044Pb0.9956Te0.88S0.12,0.2058274286733033
450,Bi0.0044Pb0.9956Te0.88S0.12,0.2976772775888731
500,Bi0.0044Pb0.9956Te0.88S0.12,0.4058362084660857
550,Bi0.0044Pb0.9956Te0.88S0.12,0.5242427611459314
600,Bi0.0044Pb0.9956Te0.88S0.12,0.6375955438852199
650,Bi0.0044Pb0.9956Te0.88S0.12,0.7285769718589178
700,Bi0.0044Pb0.9956Te0.88S0.12,0.7942055593291732
750,Bi0.0044Pb0.9956Te0.88S0.12,0.8621518379382086
350,Pb1Te0.9972I0.0028,0.1676933206758361
400,Pb1Te0.9972I0.0028,0.2575275618447242
450,Pb1Te0.9972I0.0028,0.3815491715486638
500,Pb1Te0.9972I0.0028,0.5226682880677467
550,Pb1Te0.9972I0.0028,0.6670726619495725
600,Pb1Te0.9972I0.0028,0.811027436732975
650,Pb1Te0.9972I0.0028,0.9610630149941396
700,Pb1Te0.9972I0.0028,1.126358318427539
750,Pb1Te0.9972I0.0028,1.3039840878640303
800,Pb1Te0.9972I0.0028,1.4603180164901368
350,In0.005Ag0.0025Sn0.9925Te1,0.1003217038547831
400,In0.005Ag0.0025Sn0.9925Te1,0.125573705976439
450,In0.005Ag0.0025Sn0.9925Te1,0.1545870320966299
500,In0.005Ag0.0025Sn0.9925Te1,0.1856374593212272
550,In0.005Ag0.0025Sn0.9925Te1,0.2219251119910833
600,In0.005Ag0.0025Sn0.9925Te1,0.2690347229416684
650,In0.005Ag0.0025Sn0.9925Te1,0.3298012234264791
700,In0.005Ag0.0025Sn0.9925Te1,0.39538033786223
350,Pb1.0015Zn0.01Te1.01I0.003,0.1389933972423828
400,Pb1.0015Zn0.01Te1.01I0.003,0.2173410419021763
450,Pb1.0015Zn0.01Te1.01I0.003,0.3075635184396635
500,Pb1.0015Zn0.01Te1.01I0.003,0.4058638956081188
550,Pb1.0015Zn0.01Te1.01I0.003,0.5115926199418771
600,Pb1.0015Zn0.01Te1.01I0.003,0.6249676341589202
300,Pb1Te0.5Se0.5I0.0002,0.2953758248509618
350,Pb1Te0.5Se0.5I0.0002,0.3896773234998854
400,Pb1Te0.5Se0.5I0.0002,0.5002178491693596
450,Pb1Te0.5Se0.5I0.0002,0.6308614409126533
500,Pb1Te0.5Se0.5I0.0002,0.7721993621048057
550,Pb1Te0.5Se0.5I0.0002,0.8854317221685122
600,Pb1Te0.5Se0.5I0.0002,0.9156505011862704
350,Pb1Te0.9996I0.0004,0.6062008685555607
400,Pb1Te0.9996I0.0004,0.693989388709244
450,Pb1Te0.9996I0.0004,0.7807496801148118
500,Pb1Te0.9996I0.0004,0.8756155325896754
550,Pb1Te0.9996I0.0004,0.9664458351929104
600,Pb1Te0.9996I0.0004,1.023360256533956
650,Pb1Te0.9996I0.0004,1.0098148913198797
700,Pb1Te0.9996I0.0004,0.9063651053361028
750,Pb1Te0.9996I0.0004,0.7341307755594958
350,Pb0.999In0.001Te0.75Se0.25,0.0531542086176584
400,Pb0.999In0.001Te0.75Se0.25,0.0945998892110109
450,Pb0.999In0.001Te0.75Se0.25,0.1565978196307
500,Pb0.999In0.001Te0.75Se0.25,0.2368990138575886
550,Pb0.999In0.001Te0.75Se0.25,0.3261513312115443
600,Pb0.999In0.001Te0.75Se0.25,0.4124831961855211
650,Pb0.999In0.001Te0.75Se0.25,0.4842573223674701
700,Pb0.999In0.001Te0.75Se0.25,0.533606138610089
750,Pb0.999In0.001Te0.75Se0.25,0.5640904687957712
350,Pb1Te1In0.1,0.1869129032696274
400,Pb1Te1In0.1,0.2304412941580373
450,Pb1Te1In0.1,0.2677617694512306
500,Pb1Te1In0.1,0.3131623272447877
550,Pb1Te1In0.1,0.3741302064286073
600,Pb1Te1In0.1,0.4503344645066248
650,Pb1Te1In0.1,0.5349844335475962
700,Pb1Te1In0.1,0.6237423080896021
350,Pb1S0.9978Cl0.0022,0.2027356521689673
400,Pb1S0.9978Cl0.0022,0.2711928510562784
450,Pb1S0.9978Cl0.0022,0.3408373452184547
500,Pb1S0.9978Cl0.0022,0.4083147874383047
550,Pb1S0.9978Cl0.0022,0.4721355370624564
600,Pb1S0.9978Cl0.0022,0.5319627623613319
650,Pb1S0.9978Cl0.0022,0.5871459891512317
700,Pb1S0.9978Cl0.0022,0.6354209004595077
750,Pb1S0.9978Cl0.0022,0.672477313565657
800,Pb1S0.9978Cl0.0022,0.6934578896637469
850,Pb1S0.9978Cl0.0022,0.696716693510564
350,In0.0025Ag0.0125Sn0.985Te1,0.0623076367879154
400,In0.0025Ag0.0125Sn0.985Te1,0.0784292362369034
450,In0.0025Ag0.0125Sn0.985Te1,0.1018047309145853
500,In0.0025Ag0.0125Sn0.985Te1,0.130676549286154
550,In0.0025Ag0.0125Sn0.985Te1,0.165024250087032
600,In0.0025Ag0.0125Sn0.985Te1,0.2066453059698901
650,In0.0025Ag0.0125Sn0.985Te1,0.2583641028677947
700,In0.0025Ag0.0125Sn0.985Te1,0.3221967185045467
750,In0.0025Ag0.0125Sn0.985Te1,0.396525924861521
350,Pb1Te1In0.06,0.268470564258225
400,Pb1Te1In0.06,0.3230010682096011
450,Pb1Te1In0.06,0.4040729007640341
500,Pb1Te1In0.06,0.4868087481742393
550,Pb1Te1In0.06,0.5586170247347244
600,Pb1Te1In0.06,0.6219798415809662
650,Pb1Te1In0.06,0.6900784719288315
700,Pb1Te1In0.06,0.7752084177819997
400,In0.005Sn0.995Te0.9975I0.0025,0.1175174312387986
450,In0.005Sn0.995Te0.9975I0.0025,0.1456741395403145
500,In0.005Sn0.995Te0.9975I0.0025,0.1771793185984634
550,In0.005Sn0.995Te0.9975I0.0025,0.2165194059627981
600,In0.005Sn0.995Te0.9975I0.0025,0.2663627883546078
650,In0.005Sn0.995Te0.9975I0.0025,0.3277629843252809
700,In0.005Sn0.995Te0.9975I0.0025,0.4013158664080716
750,In0.005Sn0.995Te0.9975I0.0025,0.489055235849277
300,Pb1Te0.9Se0.1,0.0328074990228101
350,Pb1Te0.9Se0.1,0.0846827151520103
400,Pb1Te0.9Se0.1,0.1734341993723938
450,Pb1Te0.9Se0.1,0.2928937107398522
500,Pb1Te0.9Se0.1,0.4288102909672628
550,Pb1Te0.9Se0.1,0.5684683306205265
600,Pb1Te0.9Se0.1,0.6785720484984387
650,Pb1Te0.9Se0.1,0.6964853949905311
700,Pb1Te0.9Se0.1,0.6057822326924263
750,Pb1Te0.9Se0.1,0.4726934042919924
800,Pb1Te0.9Se0.1,0.3582753196392559
300,Pb1Se1,0.0374367903018369
800,Pb1Se1,0.6248023511957479
350,In0.0025Sn0.9975Te0.985I0.015,0.0099947922015295
400,In0.0025Sn0.9975Te0.985I0.015,0.0172526508917368
450,In0.0025Sn0.9975Te0.985I0.015,0.027336647126144
500,In0.0025Sn0.9975Te0.985I0.015,0.0426849210077384
550,In0.0025Sn0.9975Te0.985I0.015,0.065072104114293
600,In0.0025Sn0.9975Te0.985I0.015,0.0947882880980787
650,In0.0025Sn0.9975Te0.985I0.015,0.1309395004863424
700,In0.0025Sn0.9975Te0.985I0.015,0.173399606091601
750,In0.0025Sn0.9975Te0.985I0.015,0.2264292539751723
350,Pb0.95Ce0.05Te1,0.3803169196309788
400,Pb0.95Ce0.05Te1,0.5233757196082188
450,Pb0.95Ce0.05Te1,0.6388594086871556
500,Pb0.95Ce0.05Te1,0.7256202297148792
550,Pb0.95Ce0.05Te1,0.7904610879202603
600,Pb0.95Ce0.05Te1,0.8380380397957561
650,Pb0.95Ce0.05Te1,0.8697126922012025
350,Pb0.75Sn0.25Te1,0.2032433945360902
400,Pb0.75Sn0.25Te1,0.2592113096865041
450,Pb0.75Sn0.25Te1,0.2778435215632618
500,Pb0.75Sn0.25Te1,0.2504512449680781
550,Pb0.75Sn0.25Te1,0.1825962699440093
600,Pb0.75Sn0.25Te1,0.094486709494041
350,Na0.025Pb0.975Se1,0.0101006860412163
400,Na0.025Pb0.975Se1,0.0211382751467211
450,Na0.025Pb0.975Se1,0.0475994748827627
500,Na0.025Pb0.975Se1,0.0925890461943234
550,Na0.025Pb0.975Se1,0.1570905611520543
600,Na0.025Pb0.975Se1,0.2425513141003722
650,Na0.025Pb0.975Se1,0.3530600098940047
700,Na0.025Pb0.975Se1,0.4945883767633935
750,Na0.025Pb0.975Se1,0.6696837978561644
800,Na0.025Pb0.975Se1,0.8669735405276753
300,Pb1Te0.5Se0.5,0.2010505863398931
350,Pb1Te0.5Se0.5,0.3148650971436884
400,Pb1Te0.5Se0.5,0.4906884345080396
450,Pb1Te0.5Se0.5,0.6783971869521224
500,Pb1Te0.5Se0.5,0.8114736958481865
550,Pb1Te0.5Se0.5,0.8654726310710774
600,Pb1Te0.5Se0.5,0.8617000714033722
650,Pb1Te0.5Se0.5,0.8270074047940705
700,Pb1Te0.5Se0.5,0.7740142303781138
750,Pb1Te0.5Se0.5,0.7042275569165626
800,Pb1Te0.5Se0.5,0.6176953488143263
350,In0.0025Sn0.9975Te0.99I0.01,0.0523074111027798
400,In0.0025Sn0.9975Te0.99I0.01,0.0668717441586866
450,In0.0025Sn0.9975Te0.99I0.01,0.0888448788133903
500,In0.0025Sn0.9975Te0.99I0.01,0.1175364701490971
550,In0.0025Sn0.9975Te0.99I0.01,0.1535387818165565
600,In0.0025Sn0.9975Te0.99I0.01,0.1982144181932194
650,In0.0025Sn0.9975Te0.99I0.01,0.2518820300921206
700,In0.0025Sn0.9975Te0.99I0.01,0.3102458615701338
750,In0.0025Sn0.9975Te0.99I0.01,0.3599461110906223
350,In0.01Ag0.01Sn0.98Te1,0.1285948006244465
400,In0.01Ag0.01Sn0.98Te1,0.1537809276292281
450,In0.01Ag0.01Sn0.98Te1,0.188216576105493
500,In0.01Ag0.01Sn0.98Te1,0.22778553800301
550,In0.01Ag0.01Sn0.98Te1,0.270694343394032
600,In0.01Ag0.01Sn0.98Te1,0.3166293219241403
650,In0.01Ag0.01Sn0.98Te1,0.3656050745867965
700,In0.01Ag0.01Sn0.98Te1,0.4170964550764485
750,In0.01Ag0.01Sn0.98Te1,0.4704941339394917
300,Na0.015Pb0.955Cd0.03Te1,0.1110391736420551
350,Na0.015Pb0.955Cd0.03Te1,0.2070301355127605
400,Na0.015Pb0.955Cd0.03Te1,0.3393981380398685
450,Na0.015Pb0.955Cd0.03Te1,0.5156535588353751
500,Na0.015Pb0.955Cd0.03Te1,0.7351942914832287
550,Na0.015Pb0.955Cd0.03Te1,0.9825887162636596
600,Na0.015Pb0.955Cd0.03Te1,1.2281486203307597
650,Na0.015Pb0.955Cd0.03Te1,1.4386210580080034
700,Na0.015Pb0.955Cd0.03Te1,1.5874905993087467
750,Na0.015Pb0.955Cd0.03Te1,1.6573227127090295
